id,date,bedrooms,sqft_lot,level
1239400064,2015-03-04,4,8526,high_standard
6926700225,2014-07-02,4,5950,high_standard
2021200770,2014-09-09,2,3618,high_standard
4147200140,2014-08-21,4,13444,high_standard
686800070,2014-06-10,5,20875,high_standard
1523059066,2015-02-19,3,105415,high_standard
8712100530,2014-08-13,4,4178,high_standard
8691440100,2014-06-06,4,5562,high_standard
1868900675,2014-09-12,4,4000,high_standard
7856000110,2015-02-03,3,10000,high_standard
9290850950,2014-12-18,4,38985,high_standard
3622910190,2014-05-21,5,13927,high_standard
425069136,2015-04-10,3,45738,high_standard
3121500150,2015-04-23,4,22029,high_standard
7856700060,2015-04-13,6,8600,high_standard
3585300445,2014-08-22,3,56192,high_standard
8835700330,2014-12-11,3,20785,high_standard
2301400640,2014-07-17,4,5000,high_standard
3630180380,2014-07-25,4,6233,high_standard
1853080150,2014-08-11,5,8093,high_standard
5452800800,2014-06-13,4,13500,high_standard
8691430330,2014-08-31,5,7578,high_standard
3523069008,2015-05-05,4,210254,high_standard
366000095,2014-10-09,5,4652,high_standard
7284900460,2014-11-20,4,7200,high_standard
1923069078,2014-08-05,4,194278,high_standard
3117100130,2014-07-14,3,12765,high_standard
9350900550,2015-04-29,4,8393,high_standard
1186000095,2014-07-08,4,4020,high_standard
2768200090,2015-03-17,6,5000,high_standard
8562710250,2014-05-05,4,5750,high_standard
9413600420,2014-06-12,3,8640,high_standard
809001525,2014-06-25,4,4000,high_standard
8562710520,2014-05-05,5,6000,high_standard
9828202255,2014-09-22,4,4400,high_standard
925069152,2015-03-04,2,50965,high_standard
3825310720,2015-04-21,4,9158,high_standard
924069106,2015-03-13,4,11171,high_standard
7701960250,2014-08-11,4,15467,high_standard
1853080840,2015-02-11,5,7055,high_standard
9492500160,2014-07-23,4,7242,high_standard
8827901450,2014-10-31,4,4480,high_standard
2487200940,2014-08-14,4,5000,high_standard
7202360670,2015-04-08,4,9555,high_standard
98020630,2015-04-14,4,10976,high_standard
293070120,2014-09-18,4,5500,high_standard
9290850330,2014-07-07,3,38322,high_standard
708000030,2014-09-02,3,8710,high_standard
617000030,2014-12-23,3,54977,high_standard
2254100090,2015-04-07,5,7502,high_standard
9550200155,2015-04-07,3,5100,high_standard
6649900090,2015-04-18,3,22040,high_standard
3999300080,2014-09-04,6,11180,high_standard
6788201781,2014-06-05,4,3900,high_standard
6821600300,2015-03-18,3,6000,high_standard
2725069156,2014-07-16,4,49658,high_standard
1337800855,2015-05-12,3,2880,high_standard
7625703435,2015-01-21,3,6500,high_standard
7805460760,2015-04-27,3,11443,high_standard
2581300055,2014-11-21,3,16090,high_standard
809001505,2014-09-18,3,3750,high_standard
2397101460,2014-08-11,2,3600,high_standard
2386000020,2014-10-08,4,86225,high_standard
1681400010,2014-05-19,4,3560,high_standard
7625701795,2015-03-02,4,6000,high_standard
1245000438,2015-04-13,4,9157,high_standard
9822700295,2014-05-12,4,5000,high_standard
98020480,2014-08-28,4,11225,high_standard
5457801925,2015-04-11,4,3520,high_standard
8732300430,2014-06-20,3,9552,high_standard
5451100490,2015-01-15,7,10800,high_standard
2909300640,2014-07-23,4,9414,high_standard
8691350200,2015-04-17,4,12151,high_standard
1797500985,2014-09-02,4,4000,high_standard
2725069157,2014-06-13,4,54450,high_standard
5317100325,2015-03-03,4,6874,high_standard
2481630200,2014-06-14,4,41656,high_standard
8691440440,2014-10-03,4,6562,high_standard
6666830230,2014-06-30,4,5265,high_standard
1250202990,2014-06-11,5,4125,high_standard
3179101070,2014-06-30,4,4392,high_standard
3271800185,2014-11-21,4,5800,high_standard
3701000060,2014-12-16,3,9000,high_standard
6745700190,2015-04-07,3,5000,high_standard
3592500565,2014-10-29,2,6350,high_standard
3592500985,2015-05-04,4,4675,high_standard
7555210100,2014-11-17,4,7961,high_standard
3343301343,2014-11-20,5,8764,high_standard
1824059070,2014-10-24,4,10800,high_standard
926069192,2014-09-26,4,52707,high_standard
3885802134,2015-01-09,4,3436,high_standard
3179100060,2014-09-16,4,6750,high_standard
5309100140,2014-06-24,4,3841,high_standard
1241900028,2015-04-17,5,9187,high_standard
1824059079,2015-03-11,4,10800,high_standard
9541600355,2014-08-13,4,8250,high_standard
1237500577,2015-02-12,4,8618,high_standard
7645900235,2014-07-10,6,3680,high_standard
1126059095,2014-05-26,3,35169,high_standard
6431500140,2014-12-17,3,5163,high_standard
9492500010,2014-06-06,4,7215,high_standard
9322800210,2014-05-20,4,13875,high_standard
9492500170,2014-07-23,4,7203,high_standard
7504020960,2015-01-07,4,12000,high_standard
9510920070,2014-07-10,4,22111,high_standard
2481630290,2014-06-26,4,31747,high_standard
926069140,2014-07-21,4,89640,high_standard
7015201015,2014-10-28,3,5156,high_standard
5608010980,2014-10-07,4,13421,high_standard
1853081060,2015-04-16,4,7728,high_standard
5700001920,2015-02-19,4,8000,high_standard
5482700100,2014-05-12,3,12508,high_standard
8691300260,2015-04-13,4,13292,high_standard
8086000201,2014-12-04,3,6848,high_standard
1962200475,2014-07-25,3,6000,high_standard
7701960210,2015-04-27,4,16000,high_standard
1336800160,2014-06-05,5,5568,high_standard
7834800225,2014-08-20,3,4000,high_standard
8691360200,2014-06-04,4,10669,high_standard
9136100056,2014-05-28,3,4280,high_standard
1425069071,2015-03-23,4,256132,high_standard
7203100730,2015-02-10,4,6874,high_standard
2883201055,2014-09-10,4,4600,high_standard
9201000610,2014-06-03,4,12384,high_standard
1563102685,2015-04-22,3,3750,high_standard
5078400035,2015-04-02,4,8286,high_standard
5453700060,2015-02-24,4,9726,high_standard
644000185,2014-07-07,3,12686,high_standard
324069015,2014-07-08,4,108464,high_standard
255400070,2014-07-01,5,8279,high_standard
8615800500,2014-08-14,6,4536,high_standard
1685800100,2014-06-24,4,22588,high_standard
1118500010,2015-03-27,5,21455,high_standard
510002010,2014-06-30,4,3245,high_standard
9542100165,2014-11-07,4,14125,high_standard
4458300190,2015-04-24,3,10592,high_standard
7625700935,2014-06-05,3,6000,high_standard
2331300395,2014-05-10,4,6000,high_standard
9553200125,2015-03-31,3,5750,high_standard
1644500050,2015-03-12,6,11453,high_standard
269000615,2014-05-16,3,6641,high_standard
3262300940,2014-11-07,3,8119,high_standard
7701961030,2015-01-29,4,21794,high_standard
2325069032,2014-07-31,5,18741,high_standard
1853000300,2015-02-24,3,39586,high_standard
8861000060,2014-12-31,3,10732,high_standard
9482700475,2014-09-27,4,4416,high_standard
6400700389,2014-07-10,5,15152,high_standard
8082400076,2014-11-18,4,4876,high_standard
4054560170,2014-06-11,4,32109,high_standard
1370802540,2015-01-08,2,4913,high_standard
7856610490,2014-08-05,5,8564,high_standard
6021500970,2015-04-07,2,4000,high_standard
4055700955,2014-06-22,4,14406,high_standard
3213200314,2014-12-26,4,6867,high_standard
3879901290,2015-04-01,3,941,high_standard
1924069115,2015-02-24,3,54450,high_standard
11500240,2015-04-28,3,13695,high_standard
809000525,2014-08-26,3,6000,high_standard
582000644,2015-05-01,4,6000,high_standard
7611200136,2014-07-23,4,9750,high_standard
2426059103,2015-04-22,4,40284,high_standard
7855800910,2015-03-21,4,8536,high_standard
3096000040,2015-04-30,5,6150,high_standard
7768800280,2014-07-22,4,5697,high_standard
4083300070,2014-05-12,4,3150,high_standard
524059241,2015-03-19,4,11000,high_standard
3299610240,2015-04-29,4,7621,high_standard
3225069239,2014-07-07,4,36246,high_standard
9523102750,2014-08-12,3,5000,high_standard
475001235,2014-08-08,5,5000,high_standard
3893100456,2014-08-13,3,8630,high_standard
3524039224,2014-05-13,4,6773,high_standard
745530180,2015-03-17,5,10079,high_standard
925069134,2014-09-10,4,41147,high_standard
1924059248,2014-06-02,4,21780,high_standard
2877103615,2015-05-11,4,5000,high_standard
2919700735,2015-04-27,4,3100,high_standard
1888120080,2014-09-22,4,12811,high_standard
7011200515,2014-11-12,4,3600,high_standard
191100810,2014-08-11,5,9525,high_standard
3426049031,2014-06-17,4,4887,high_standard
2592210290,2014-10-10,4,12001,high_standard
1240700006,2015-05-11,3,65340,high_standard
6738700275,2014-06-25,4,4000,high_standard
7701960990,2014-08-19,4,14565,high_standard
7856570190,2014-08-22,4,23000,high_standard
9275700765,2014-06-10,4,12248,high_standard
7625703885,2014-09-17,4,7108,high_standard
1853080790,2014-12-15,4,7928,high_standard
1994200260,2014-08-19,6,4400,high_standard
1331900410,2014-06-20,4,30884,high_standard
8073000480,2014-07-22,2,13122,high_standard
1924069039,2014-05-19,5,49222,high_standard
8651611170,2015-02-13,3,6161,high_standard
518500210,2014-05-08,3,3942,high_standard
2287000330,2014-09-15,5,9639,high_standard
3271300955,2015-02-24,4,4350,high_standard
486000085,2014-08-15,4,5000,high_standard
952003585,2015-02-09,4,4945,high_standard
4139680070,2014-06-17,5,4797,high_standard
7202360010,2014-07-07,4,9786,high_standard
745530240,2014-12-26,5,12039,high_standard
7443000480,2015-05-07,4,5527,high_standard
1959701890,2014-07-29,4,4180,high_standard
3425059173,2014-10-28,4,16117,high_standard
8861000095,2014-09-30,3,7526,high_standard
8691330310,2014-05-05,4,9892,high_standard
1794500360,2015-04-23,2,5400,high_standard
2326300090,2014-06-04,3,4725,high_standard
2301400276,2014-09-08,4,4950,high_standard
8861000210,2015-04-08,3,8163,high_standard
3758900037,2015-05-05,4,10631,high_standard
1126059007,2015-03-23,3,150270,high_standard
2924079044,2014-07-23,3,219106,high_standard
8691360380,2015-04-14,4,13981,high_standard
2050100450,2014-11-05,3,12558,high_standard
5452800645,2014-09-22,4,13600,high_standard
1926069143,2014-10-16,4,99170,high_standard
3262301610,2014-11-18,3,10827,high_standard
7519000335,2014-12-03,6,5150,high_standard
8562900590,2015-01-22,4,11270,high_standard
4003000110,2014-10-29,4,4069,high_standard
923000425,2014-07-18,5,8160,high_standard
7974200820,2014-08-21,5,6730,high_standard
5456000110,2015-04-16,5,8854,high_standard
7574910490,2014-11-14,4,35991,high_standard
1042700290,2014-08-04,5,6507,high_standard
1330910280,2015-04-27,4,105850,high_standard
3179101945,2014-07-15,4,6600,high_standard
2725069085,2014-12-08,4,49658,high_standard
7805450750,2015-01-20,3,13554,high_standard
9126101511,2015-04-28,4,2760,high_standard
6814600150,2014-09-05,4,5400,high_standard
2725069050,2014-06-13,4,22370,high_standard
7701990300,2014-05-16,4,24440,high_standard
2021201085,2014-12-12,4,4400,high_standard
8127700215,2015-04-09,4,4200,high_standard
7701960990,2014-06-16,4,14565,high_standard
7203220400,2014-07-07,5,5639,high_standard
6453550090,2015-05-05,4,7090,high_standard
8819900170,2014-08-25,3,3959,high_standard
4122700040,2014-10-10,3,15064,high_standard
5700000975,2014-08-19,5,6000,high_standard
3825310180,2014-10-07,4,8400,high_standard
4139400630,2014-05-29,3,9136,high_standard
7805450810,2014-05-30,3,12095,high_standard
424069275,2014-12-26,4,10005,high_standard
1370804295,2015-02-12,3,5584,high_standard
3886902950,2014-09-11,4,8098,high_standard
8146300180,2015-05-12,5,8592,high_standard
2324800350,2014-05-06,4,32417,high_standard
1454600156,2014-06-25,5,9648,high_standard
2538400060,2014-06-12,4,7012,high_standard
1239400570,2014-11-17,3,14135,high_standard
8644400180,2015-03-19,3,55321,high_standard
1241500032,2014-08-19,4,6923,high_standard
7856550240,2014-07-10,5,9200,high_standard
4309700130,2014-06-04,3,32467,high_standard
8815400410,2015-04-03,4,4500,high_standard
1982200675,2015-05-06,4,3840,high_standard
8691330060,2015-04-07,4,9600,high_standard
2652501215,2014-07-02,4,3720,high_standard
2925059294,2015-03-27,3,8494,high_standard
1954700365,2015-03-17,3,4190,high_standard
2547200190,2014-05-20,4,8097,high_standard
9808590210,2014-05-13,4,11119,high_standard
293070090,2014-07-11,4,5500,high_standard
2862500070,2014-12-09,6,6551,high_standard
1853080570,2014-08-11,4,6298,high_standard
1777600850,2014-06-24,4,13900,high_standard
2322059136,2015-03-09,3,434728,high_standard
1853080540,2014-11-24,5,7977,high_standard
8651611260,2015-03-17,3,9751,high_standard
3864000090,2015-02-19,5,12778,high_standard
9346700270,2015-03-02,4,13720,high_standard
1020069042,2014-10-01,4,422967,high_standard
9523100550,2014-10-03,3,3960,high_standard
2998300075,2015-01-27,4,5040,high_standard
3746700120,2014-11-04,3,11632,high_standard
1246700251,2014-05-27,4,29043,high_standard
9542300320,2015-02-02,4,13430,high_standard
9348700480,2014-07-15,4,8147,high_standard
1344300090,2015-02-17,3,2700,high_standard
3629921140,2014-10-30,5,5500,high_standard
151000075,2015-02-06,3,3920,high_standard
1152200030,2015-03-05,4,5050,high_standard
2652500740,2014-06-18,4,4080,high_standard
8924100305,2015-03-25,4,6250,high_standard
7856620870,2014-08-13,3,9400,high_standard
8965520100,2014-10-08,3,10628,high_standard
7768800290,2015-03-04,4,5911,high_standard
1896700080,2015-01-05,4,35074,high_standard
8691420050,2014-11-07,4,7702,high_standard
6788201440,2015-04-07,5,4500,high_standard
7518507055,2015-04-02,4,2550,high_standard
6790950150,2014-08-17,4,52062,high_standard
8562740520,2014-08-06,5,5669,high_standard
2757000030,2014-09-22,4,10460,high_standard
2028700535,2015-02-25,4,5300,high_standard
207500012,2014-05-05,4,5390,high_standard
2323089009,2015-01-19,4,1024068,high_standard
1445500010,2015-01-13,4,36974,high_standard
5249802085,2014-09-02,4,10800,high_standard
6815100380,2015-05-14,3,4000,high_standard
7732501000,2014-06-17,4,38865,high_standard
1683400165,2015-04-30,7,2665,high_standard
3760500514,2014-09-12,3,14890,high_standard
3528000210,2015-03-23,4,35025,high_standard
1042700270,2014-06-16,4,6184,high_standard
2600000210,2014-06-11,4,11901,high_standard
9113200180,2014-09-05,4,6315,high_standard
98030630,2014-12-15,5,8131,high_standard
7856000150,2014-06-09,3,10100,high_standard
7237600130,2015-03-26,4,3588,high_standard
3723800414,2015-03-20,4,7328,high_standard
9287802410,2014-08-22,5,3750,high_standard
6762700340,2015-04-27,3,4000,high_standard
3260200110,2014-12-08,3,18184,high_standard
8965500820,2014-07-02,5,9792,high_standard
7922900030,2014-10-03,3,10350,high_standard
8691300860,2015-04-21,4,13202,high_standard
3528000470,2014-05-09,3,107290,high_standard
1952200240,2014-06-11,3,13241,high_standard
323079058,2015-01-05,4,22000,high_standard
205000310,2014-06-24,4,37122,high_standard
3902100175,2014-07-28,5,5250,high_standard
825069078,2015-03-24,5,97661,high_standard
3295610350,2015-03-23,5,15119,high_standard
3260000300,2014-11-18,4,10451,high_standard
3325059177,2014-11-05,5,11325,high_standard
8732300060,2014-05-12,4,11914,high_standard
9808640040,2015-03-06,3,1919,high_standard
4318200405,2014-06-20,3,8170,high_standard
5457801833,2015-01-27,2,2210,high_standard
5451200520,2014-06-12,4,11843,high_standard
4083302225,2014-10-14,4,3784,high_standard
323089085,2015-04-22,3,101930,high_standard
2397101055,2014-08-12,3,3600,high_standard
3024079063,2014-07-01,4,112750,high_standard
225069017,2014-07-14,4,183823,high_standard
3226059128,2014-06-18,5,28324,high_standard
2386000240,2014-09-29,5,65556,high_standard
8952900245,2014-07-15,6,20590,high_standard
6132600165,2014-07-03,3,5000,high_standard
8682280170,2015-03-30,3,8708,high_standard
6891100090,2014-10-14,5,5400,high_standard
8679200100,2015-01-07,4,5559,high_standard
2771601940,2015-05-04,3,4600,high_standard
4385700765,2014-06-03,3,3850,high_standard
5035300750,2014-07-31,3,8603,high_standard
8682230760,2014-07-24,2,6750,high_standard
524069101,2014-07-23,4,90968,high_standard
7625704510,2014-10-22,4,6500,high_standard
3999300290,2014-10-16,3,11148,high_standard
2719100240,2014-05-19,4,5900,high_standard
3250500140,2014-10-08,3,9900,high_standard
3586500630,2014-09-24,2,25732,high_standard
1726069198,2014-09-18,3,91911,high_standard
8682292190,2014-12-15,2,9854,high_standard
4078300040,2015-02-24,3,7050,high_standard
7645900355,2015-03-13,3,3680,high_standard
8965450110,2014-09-12,3,11570,high_standard
8163300320,2014-06-14,5,11880,high_standard
624100950,2015-03-11,3,18450,high_standard
7576700131,2014-07-14,3,3707,high_standard
4122700020,2014-07-10,5,13430,high_standard
7151700190,2015-03-31,2,5000,high_standard
9222400605,2015-04-11,5,4500,high_standard
3052700610,2014-12-16,6,5400,high_standard
5318100935,2014-10-20,3,3600,high_standard
2592210510,2015-02-17,3,12406,high_standard
3975400085,2014-06-24,4,4000,high_standard
1732800175,2014-06-30,3,2387,high_standard
3867400175,2015-02-24,2,4144,high_standard
7284900030,2014-05-22,4,6744,high_standard
2597530070,2015-03-18,3,10809,high_standard
5021900945,2014-07-03,3,8800,high_standard
1797500600,2014-08-25,5,4120,high_standard
1931300665,2014-10-09,3,4800,high_standard
1370801465,2014-06-19,2,5136,high_standard
3127200021,2014-06-16,4,7089,high_standard
9578090180,2015-04-03,4,7150,high_standard
1624059219,2014-11-05,2,13939,high_standard
3322049005,2014-09-30,4,239580,high_standard
4139440360,2014-09-18,4,9972,high_standard
1525059074,2014-07-23,4,35802,high_standard
2194100050,2014-09-29,4,11652,high_standard
293070010,2014-10-28,4,4987,high_standard
6189200125,2015-03-25,3,9773,high_standard
822039004,2014-06-13,2,641203,high_standard
5701700640,2014-07-29,3,42159,high_standard
3523069047,2014-08-25,4,87555,high_standard
868000175,2014-10-01,4,8040,high_standard
1370802770,2014-09-19,3,4534,high_standard
1563102880,2014-06-21,4,6300,high_standard
446000190,2014-12-08,5,6534,high_standard
2767601280,2014-07-22,6,5000,high_standard
1689400150,2015-02-06,3,2738,high_standard
4397650160,2014-09-22,3,5717,high_standard
8823902005,2015-03-26,5,4320,high_standard
1778350160,2014-07-10,5,10260,high_standard
2428100100,2014-11-17,4,5670,high_standard
853400240,2015-03-25,6,17864,high_standard
1556200005,2014-06-03,5,4623,high_standard
1150900080,2015-04-27,4,7491,high_standard
1231000645,2014-08-01,4,4000,high_standard
745530040,2014-09-11,5,9600,high_standard
7501000080,2014-11-21,4,12750,high_standard
1423089055,2014-06-13,4,115434,high_standard
624110930,2014-07-24,3,15745,high_standard
9290850760,2014-10-28,4,35610,high_standard
5351200280,2015-04-07,4,5071,high_standard
1651500060,2014-09-29,5,9972,high_standard
6815100370,2014-10-30,4,4000,high_standard
1965200075,2015-03-16,3,2538,high_standard
7574910450,2015-02-03,4,40471,high_standard
3825310970,2014-07-24,4,7675,high_standard
4139400060,2015-04-09,4,9072,high_standard
472000590,2014-06-24,3,4750,high_standard
6667400090,2015-05-01,4,35315,high_standard
871001105,2014-10-22,4,7143,high_standard
8644210470,2015-03-18,4,19487,high_standard
8149600065,2015-04-01,4,6350,high_standard
3528000545,2014-08-15,4,67518,high_standard
540100056,2014-06-01,4,16475,high_standard
2355010090,2014-12-07,3,11448,high_standard
11500890,2015-03-12,3,8750,high_standard
7234600786,2014-05-11,4,5298,high_standard
1338300010,2014-10-13,3,3996,high_standard
9222400605,2014-11-15,5,4500,high_standard
4457300630,2014-07-16,4,9525,high_standard
4083301380,2014-10-17,3,4774,high_standard
4178300040,2015-02-19,4,13870,high_standard
8073000585,2014-07-15,4,12174,high_standard
1794501415,2014-05-28,3,5400,high_standard
9113200250,2015-04-13,4,4602,high_standard
1560930070,2014-09-11,4,40139,high_standard
2926069062,2014-08-11,3,33920,high_standard
7701990560,2014-07-29,4,21810,high_standard
5100403876,2014-08-20,3,9715,high_standard
4099500605,2015-04-17,4,9600,high_standard
2436700280,2014-05-28,4,4000,high_standard
3456000310,2014-08-04,4,11010,high_standard
7701990040,2014-06-17,4,18334,high_standard
5210200410,2014-11-14,5,20824,high_standard
8691300900,2014-08-21,4,9847,high_standard
8562740480,2015-04-14,4,6327,high_standard
2600110250,2015-04-30,4,9796,high_standard
1732800194,2014-11-13,2,975,high_standard
7856610130,2014-07-21,4,8712,high_standard
2653000005,2014-05-12,4,2750,high_standard
853600020,2014-07-10,4,85728,high_standard
486000565,2014-05-15,4,11562,high_standard
8651611590,2014-05-28,4,8405,high_standard
326069164,2015-04-29,4,43216,high_standard
2391601445,2015-03-04,3,6250,high_standard
6848200018,2014-05-28,4,2800,high_standard
8712100605,2014-10-28,4,3671,high_standard
8566100160,2014-10-22,5,11617,high_standard
1868900035,2015-04-07,3,4800,high_standard
4319200060,2014-07-09,3,11177,high_standard
2616800600,2014-05-30,7,37607,high_standard
7203100850,2015-04-27,4,5960,high_standard
5282200015,2015-01-26,5,3800,high_standard
3303990030,2014-10-27,4,13559,high_standard
7203220310,2014-08-22,4,5637,high_standard
9492500140,2014-07-12,4,7200,high_standard
8651610240,2014-11-19,4,7462,high_standard
2296500136,2014-05-09,4,13592,high_standard
8562790310,2015-03-24,4,4161,high_standard
627300190,2014-08-12,4,12469,high_standard
1778350150,2014-08-11,5,11307,high_standard
8146100095,2014-05-15,3,12305,high_standard
1026069095,2014-06-24,3,203425,high_standard
191100870,2014-08-05,4,9525,high_standard
6383900090,2014-09-04,6,12978,high_standard
2423059060,2015-04-20,3,150945,high_standard
7936000463,2015-04-16,4,7210,high_standard
2326059099,2014-05-02,4,42998,high_standard
11501160,2014-06-17,5,12611,high_standard
1245002125,2014-06-04,4,9320,high_standard
1853080850,2014-06-06,5,7679,high_standard
6719600030,2015-04-22,5,5225,high_standard
4154305575,2014-09-03,3,7200,high_standard
4178300080,2014-12-12,4,12987,high_standard
9542000030,2014-07-22,4,12573,high_standard
1853080730,2014-12-10,3,6856,high_standard
3760500516,2014-07-24,5,14720,high_standard
7942601435,2015-03-24,6,5120,high_standard
1824069083,2015-04-29,3,30166,high_standard
8651611060,2014-08-04,4,6027,high_standard
8682220150,2014-06-06,2,6815,high_standard
2025760160,2014-07-03,4,25714,high_standard
1525059165,2014-06-29,3,54014,high_standard
5480900010,2014-06-23,4,29163,high_standard
3885803625,2014-12-03,3,3840,high_standard
11510310,2014-09-05,4,13412,high_standard
2568200070,2014-07-16,4,7784,high_standard
2124079093,2015-01-12,2,392475,high_standard
3530210180,2014-07-23,4,42717,high_standard
3222049044,2014-06-12,3,12523,high_standard
1925069199,2015-02-09,3,13124,high_standard
8081900011,2014-09-16,3,4625,high_standard
6431000206,2014-05-08,4,6960,high_standard
9285800275,2014-08-14,3,6690,high_standard
4217400185,2014-06-03,4,4000,high_standard
930000415,2014-12-04,4,10240,high_standard
5101402296,2014-09-25,5,7830,high_standard
424069206,2015-01-12,4,48351,high_standard
624110450,2015-02-25,4,16025,high_standard
1042700250,2014-08-04,5,5225,high_standard
8946780080,2014-09-08,5,4911,high_standard
2862500060,2015-01-15,5,6500,high_standard
3902600150,2014-08-20,3,4171,high_standard
2428100130,2014-12-10,3,6187,high_standard
1376800025,2014-09-08,3,6000,high_standard
3416600800,2015-02-09,4,4000,high_standard
5015000596,2014-12-01,3,4089,high_standard
823069044,2015-03-25,5,269345,high_standard
8691310840,2014-05-09,4,10308,high_standard
9348700450,2014-08-18,4,7178,high_standard
1201500010,2015-03-30,4,12690,high_standard
9542300430,2015-03-31,4,12238,high_standard
510002995,2015-04-07,4,4200,high_standard
7732500700,2014-11-26,4,35100,high_standard
3276920270,2014-11-05,4,35102,high_standard
5021900050,2014-08-18,3,9527,high_standard
4403600240,2015-01-13,4,52953,high_standard
1042700080,2014-08-22,5,4919,high_standard
1152600220,2014-06-23,5,35124,high_standard
9828700200,2014-05-05,4,4000,high_standard
9445300045,2014-06-09,4,3905,high_standard
9541600350,2015-01-20,3,8800,high_standard
582000010,2015-03-20,3,4990,high_standard
586000020,2014-08-28,4,7904,high_standard
8032700140,2014-10-28,5,2808,high_standard
1546600120,2015-03-25,4,12202,high_standard
8146200150,2014-11-10,4,11056,high_standard
8562790580,2015-04-28,4,4287,high_standard
65000260,2014-08-20,3,6550,high_standard
3885801450,2015-02-26,2,6000,high_standard
3760500222,2014-06-03,3,10521,high_standard
1426049083,2014-10-22,3,11287,high_standard
9346700280,2014-06-20,5,10192,high_standard
9578090050,2014-05-05,4,9692,high_standard
5450900140,2014-05-08,5,9601,high_standard
6891100260,2014-11-11,5,5400,high_standard
191101015,2014-12-11,3,10125,high_standard
2607801120,2015-04-20,5,14207,high_standard
6909200355,2015-04-24,5,3750,high_standard
1241500350,2015-01-05,2,35679,high_standard
1325059083,2014-05-27,4,50662,high_standard
5450300195,2015-03-27,4,13500,high_standard
2523089110,2014-09-09,3,145054,high_standard
1807900300,2014-12-17,6,9000,high_standard
1025059094,2015-01-28,5,21780,high_standard
8691400010,2015-03-27,4,7809,high_standard
9541800010,2014-10-27,5,19800,high_standard
6821100195,2015-03-31,4,6000,high_standard
1042700300,2014-08-04,5,6120,high_standard
293800900,2014-10-06,4,42775,high_standard
2436200185,2015-02-23,4,4000,high_standard
5694500200,2014-08-13,4,4500,high_standard
8682300010,2015-02-06,3,10443,high_standard
624069003,2015-01-02,4,59677,high_standard
629890070,2014-05-15,4,5680,high_standard
4215250310,2014-09-19,4,35000,high_standard
4140930110,2014-12-10,4,7081,high_standard
629810720,2014-08-18,4,9901,high_standard
9323610260,2014-08-25,4,10841,high_standard
3885802970,2014-12-03,3,7200,high_standard
3629860060,2015-03-12,5,5823,high_standard
1877500005,2014-12-01,3,8560,high_standard
9528100899,2015-04-28,3,1330,high_standard
3459600180,2014-06-26,4,12100,high_standard
9191200490,2015-03-24,4,5000,high_standard
272000945,2015-03-25,3,4000,high_standard
1257201095,2015-03-23,2,6120,high_standard
811000050,2014-12-31,3,5000,high_standard
3630180400,2014-06-26,4,7140,high_standard
8562790080,2015-02-09,4,3737,high_standard
3026059204,2014-05-30,3,11964,high_standard
3423600025,2015-03-05,4,3680,high_standard
1250202660,2014-09-24,4,6300,high_standard
461003835,2014-12-18,3,3000,high_standard
7567600045,2014-08-27,2,12775,high_standard
4237901345,2014-12-17,4,4477,high_standard
3026059011,2014-08-13,3,24192,high_standard
9103000360,2014-12-18,4,4000,high_standard
3629860160,2014-10-28,3,5260,high_standard
3526039193,2015-04-07,4,8027,high_standard
2771104965,2015-01-30,2,4000,high_standard
1125069134,2015-04-30,3,86636,high_standard
7202300540,2014-07-01,4,6637,high_standard
3362400640,2015-05-12,3,3090,high_standard
3897100640,2014-11-03,3,7975,high_standard
1954700615,2014-10-22,4,6900,high_standard
1193000450,2015-04-10,5,6000,high_standard
8562750060,2015-04-20,5,6770,high_standard
7701990700,2014-12-31,4,18901,high_standard
5423010180,2014-07-24,4,9340,high_standard
5451200530,2014-07-05,4,12653,high_standard
6817850040,2014-11-11,3,26413,high_standard
3342103282,2014-10-17,2,42247,high_standard
7851990230,2015-03-16,4,11086,high_standard
7856600900,2014-06-16,4,9800,high_standard
809002030,2014-09-11,2,3600,high_standard
6021501635,2014-11-02,4,4000,high_standard
2597490140,2015-03-26,4,4155,high_standard
2624300080,2014-07-24,3,35900,high_standard
3630180340,2014-11-04,4,5000,high_standard
9523104345,2014-12-18,5,7500,high_standard
9274201730,2014-06-16,4,6938,high_standard
455000190,2014-10-06,3,5000,high_standard
280610020,2014-09-02,4,14219,high_standard
3585900190,2014-10-06,3,38400,high_standard
2663000580,2014-09-19,4,4000,high_standard
5418500800,2015-04-29,3,10418,high_standard
685000265,2015-01-02,3,8442,high_standard
8861000235,2015-03-24,4,11925,high_standard
6329000385,2014-06-18,4,9792,high_standard
3629921060,2014-07-15,5,5110,high_standard
3305100210,2014-10-21,5,8474,high_standard
2619920110,2014-12-30,4,5262,high_standard
1980200384,2014-10-22,4,6499,high_standard
2600010390,2014-10-15,4,10050,high_standard
3931900295,2015-04-23,4,3500,high_standard
2771604190,2014-06-17,7,4000,high_standard
6821600145,2014-11-10,2,8400,high_standard
8146100270,2015-03-24,4,9864,high_standard
8563080270,2014-08-21,4,14240,high_standard
293800410,2014-09-24,4,57538,high_standard
9187200285,2014-05-05,6,5000,high_standard
2592201350,2015-03-24,3,9825,high_standard
1623300055,2015-03-23,5,7722,high_standard
9323600280,2015-02-11,4,9600,high_standard
4401200350,2015-02-10,3,7708,high_standard
2331300505,2014-06-13,5,4960,high_standard
